ID,MS,Mp,VFN,Mh,Man,MMS,TAN,T,Va,Ve,Mk,Cn,Ct,Cr,m (kg),Mt,Enedc (g/km),Ewltp (g/km),W (mm),At1 (mm),At2 (mm),Ft,Fm,ec (cm3),ep (KW),z (Wh/km),It,Ernedc (g/km),Erwltp (g/km),De,Vf,r
341075,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG, e1*2007/46*1678*00,FML2,XM51,6A1400C0,MINI,COOPER,M1,,1190,,109,,2495,1501,1501,Petrol,M,1499,100,,,,,,,1
341100,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*1678*01,FML2,XM51,6A1400C0,MINI,COOPER,M1,,1190,,109,,2495,1501,1501,Petrol,M,1499,100,,,,,,,1
341106,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG, e1*2007/46*1678*00,FML2,XM51,6H2400C0,MINI,COOPER,M1,,1160,,107,,2495,1501,1501,Petrol,M,1499,100,,,,,,,1
341111,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG, e1*2007/46*1678*00,FML2,XM51,6H1400C0,MINI,COOPER,M1,,1160,,105,,2495,1501,1501,Petrol,M,1499,100,,,,,,,1
341116,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG, e1*2007/46*1678*00,FML2,XM51,6H1400C0,MINI,COOPER,M1,,1160,,105,,2495,1501,1501,Petrol,M,1499,100,,,,,,,1
341121,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG, e1*2007/46*1678*00,FML2,XM51,6H1400C0,MINI,COOPER,M1,,1160,,105,,2495,1501,1501,Petrol,M,1499,100,,,,,,,1
341130,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG, e1*2007/46*1678*00,FML2,XM51,6H1400C0,MINI,COOPER,M1,,1160,,105,,2495,1501,1501,Petrol,M,1499,100,,,,,,,1
341137,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*1678*01,FML2,XM51,6H1400C0,MINI,COOPER,M1,,1160,,105,,2495,1501,1501,Petrol,M,1499,100,,,,,,,1
341143,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*1678*01,FML2,XM51,6H1400C0,MINI,COOPER,M1,,1160,,105,,2495,1501,1501,Petrol,M,1499,100,,,,,,,1
341150,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG, e1*2007/46*1678*00,FML2,XM51,6A1400C0,MINI,COOPER,M1,,1190,,109,,2495,1501,1501,Petrol,M,1499,100,,,,,,,1
341156,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*0371*24,UKL-L,XM51,6H1400C0,"BMW,MINI",COOPER,M1,,1160,,105,,2495,1501,1501,Petrol,M,1499,100,,,,,,,1
341160,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG, e1*2007/46*1678*00,FML2,XM51,6A2400C0,MINI,COOPER,M1,,1190,,112,,2495,1501,1501,Petrol,M,1499,100,,,,,,,1
341165,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG, e1*2007/46*1678*00,FML2,XM51,6A2400C0,MINI,COOPER,M1,,1190,,112,,2495,1501,1501,Petrol,M,1499,100,,,,,,,1
341171,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG, e1*2007/46*1678*00,FML2,XM51,6A1400C0,MINI,COOPER,M1,,1190,,109,,2495,1501,1501,Petrol,M,1499,100,,,,,,,1
341179,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG, e1*2007/46*1678*00,FML2,XM51,6A1400C0,MINI,COOPER,M1,,1190,,109,,2495,1501,1501,Petrol,M,1499,100,,,,,,,1
341185,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG, e1*2007/46*1678*00,FML2,XM51,6A1400C0,MINI,COOPER,M1,,1190,,109,,2495,1501,1501,Petrol,M,1499,100,,,,,,,1
