ID,MS,Mp,VFN,Mh,Man,MMS,TAN,T,Va,Ve,Mk,Cn,Ct,Cr,m (kg),Mt,Enedc (g/km),Ewltp (g/km),W (mm),At1 (mm),At2 (mm),Ft,Fm,ec (cm3),ep (KW),z (Wh/km),It,Ernedc (g/km),Erwltp (g/km),De,Vf,r
1862358,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0166*02,"XA4(EU,M)",AVA44(N),AVA44L-ANXGBW(2S),TOYOTA,RAV4,M1,M1,1765,,122,,2660,1570,1570,PETROL,M,2494,114,,,,,,,1
1862363,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0166*02,"XA4(EU,M)",AVA44(N),AVA44L-ANXGBW(2S),TOYOTA,RAV4,M1,M1,1765,,122,,2660,1570,1570,PETROL,M,2494,114,,,,,,,1
1862369,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0166*02,"XA4(EU,M)",AVA44(N),AVA44L-ANXGBW(2S),TOYOTA,RAV4,M1,M1,1765,,122,,2660,1570,1570,PETROL,M,2494,114,,,,,,,1
1862377,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0166*02,"XA4(EU,M)",AVA44(N),AVA44L-ANXGBW(2S),TOYOTA,RAV4,M1,M1,1765,,122,,2660,1570,1570,PETROL,M,2494,114,,,,,,,1
1862385,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0166*02,"XA4(EU,M)",AVA44(N),AVA44L-ANXGBW(2S),TOYOTA,RAV4,M1,M1,1765,,122,,2660,1570,1570,PETROL,M,2494,114,,,,,,,1
1862394,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0166*02,"XA4(EU,M)",AVA44(N),AVA44L-ANXGBW(2S),TOYOTA,RAV4,M1,M1,1765,,122,,2660,1570,1570,PETROL,M,2494,114,,,,,,,1
1862403,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0166*02,"XA4(EU,M)",AVA44(N),AVA44L-ANXGBW(2S),TOYOTA,RAV4,M1,M1,1765,,122,,2660,1570,1570,PETROL,M,2494,114,,,,,,,1
1862413,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0166*03,"XA4(EU,M)",AVA44(N),AVA44L-ANXGBW(2T),TOYOTA,RAV4,M1,M1,1765,,122,,2660,1570,1570,PETROL,M,2494,114,,,,,,,1
1862421,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0166*02,"XA4(EU,M)",AVA44(N),AVA44L-ANXGBW(2S),TOYOTA,RAV4,M1,M1,1765,,122,,2660,1570,1570,PETROL,M,2494,114,,,,,,,1
1862426,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0166*02,"XA4(EU,M)",AVA44(N),AVA44L-ANXGBW(2S),TOYOTA,RAV4,M1,M1,1765,,122,,2660,1570,1570,PETROL,M,2494,114,,,,,,,1
1862436,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0166*02,"XA4(EU,M)",AVA44(N),AVA44L-ANXGBW(2S),TOYOTA,RAV4,M1,M1,1765,,122,,2660,1570,1570,PETROL,M,2494,114,,,,,,,1
1862444,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0166*02,"XA4(EU,M)",AVA44(N),AVA44L-ANXGBW(2S),TOYOTA,RAV4,M1,M1,1765,,122,,2660,1570,1570,PETROL,M,2494,114,,,,,,,1
1862453,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0166*02,"XA4(EU,M)",AVA44(N),AVA44L-ANXGBW(2S),TOYOTA,RAV4,M1,M1,1765,,122,,2660,1570,1570,PETROL,M,2494,114,,,,,,,1
1862461,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0166*02,"XA4(EU,M)",AVA44(N),AVA44L-ANXGBW(2S),TOYOTA,RAV4,M1,M1,1765,,122,,2660,1570,1570,PETROL,M,2494,114,,,,,,,1
1862468,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0166*02,"XA4(EU,M)",AVA44(N),AVA44L-ANXGBW(2S),TOYOTA,RAV4,M1,M1,1765,,122,,2660,1570,1570,PETROL,M,2494,114,,,,,,,1
1862475,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0166*02,"XA4(EU,M)",AVA44(N),AVA44L-ANXGBW(2S),TOYOTA,RAV4,M1,M1,1765,,122,,2660,1570,1570,PETROL,M,2494,114,,,,,,,1
1862484,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0166*02,"XA4(EU,M)",AVA44(N),AVA44L-ANXGBW(2S),TOYOTA,RAV4,M1,M1,1765,,122,,2660,1570,1570,PETROL,M,2494,114,,,,,,,1
