ID,MS,Mp,VFN,Mh,Man,MMS,TAN,T,Va,Ve,Mk,Cn,Ct,Cr,m (kg),Mt,Enedc (g/km),Ewltp (g/km),W (mm),At1 (mm),At2 (mm),Ft,Fm,ec (cm3),ep (KW),z (Wh/km),It,Ernedc (g/km),Erwltp (g/km),De,Vf,r
1999895,CY,,,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2007/46*0003*49,S,XHMZ,6/A00,CITROEN,C3,M1,,1055,,109,,2539,1483,1480,Petrol,M,1199,,,,,,,,1
1999902,CY,,,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2007/46*0003*49,S,XHMZ,6/A00,CITROEN,C3,M1,,1055,,109,,2539,1483,1480,Petrol,M,1199,,,,,,,,1
1999912,CY,,,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2007/46*0003*49,S,XHMZ,6/A00,CITROEN,C3,M1,,1055,,109,,2539,1483,1480,Petrol,M,1199,,,,,,,,1
1999921,CY,,,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2007/46*0003*49,S,XHMZ,6/A00,CITROEN,C3,M1,,1055,,109,,2539,1483,1480,Petrol,M,1199,,,,,,,,1
1999931,CY,,,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2007/46*0003*49,S,XHMZ,6/A00,CITROEN,C3,M1,,1055,,109,,2539,1483,1480,Petrol,M,1199,,,,,,,,1
1999938,CY,,,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2007/46*0003*49,S,XHMZ,6/A00,CITROEN,C3,M1,,1055,,109,,2539,1483,1480,Petrol,M,1199,,,,,,,,1
1999945,CY,,,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2007/46*0003*49,S,XHNZ,T/A0S,CITROEN,C3,M1,,1165,,110,,2539,1483,1480,Petrol,M,1199,,,,,,,,1
1999951,CY,,,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2007/46*0003*49,S,XHNZ,T/A0S,CITROEN,C3,M1,,1165,,110,,2539,1483,1480,Petrol,M,1199,,,,,,,,1
1999957,CY,,,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2007/46*0003*46,S,XHNZ,T/A0S,CITROEN,C3,M1,,1165,,110,,2539,1483,1483,Petrol,M,1199,,,,,,,,1
1999963,CY,,,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2007/46*0003*49,S,XHNZ,T/A0S,CITROEN,C3,M1,,1165,,110,,2539,1483,1480,Petrol,M,1199,,,,,,,,1
1999970,CY,,,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2007/46*0003*44,S,XHMZ,6/A00,CITROEN,C3,M1,,1055,,109,,2539,1483,1480,Petrol,M,1199,,,,,,,,1
1999978,CY,,,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2007/46*0003*49,S,XHMZ,6/A00,CITROEN,C3,M1,,1055,,109,,2539,1483,1480,Petrol,M,1199,,,,,,,,1
1999987,CY,,,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2007/46*0003*49,S,XHMZ,6/A00,CITROEN,C3,M1,,1055,,109,,2539,1483,1480,Petrol,M,1199,,,,,,,,1
1999996,CY,,,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2007/46*0003*49,S,XHMZ,6/A00,CITROEN,C3,M1,,1055,,109,,2539,1483,1480,Petrol,M,1199,,,,,,,,1
2000004,CY,,,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2007/46*0003*49,S,XHMZ,6/A00,CITROEN,C3,M1,,1055,,109,,2539,1483,1480,Petrol,M,1199,,,,,,,,1
2000012,CY,,,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2007/46*0003*49,S,XHMZ,6/A00,CITROEN,C3,M1,,1055,,109,,2539,1483,1480,Petrol,M,1199,,,,,,,,1
