ID,MS,Mp,VFN,Mh,Man,MMS,TAN,T,Va,Ve,Mk,Cn,Ct,Cr,m (kg),Mt,Enedc (g/km),Ewltp (g/km),W (mm),At1 (mm),At2 (mm),Ft,Fm,ec (cm3),ep (KW),z (Wh/km),It,Ernedc (g/km),Erwltp (g/km),De,Vf,r
469626,HU,,,NISSAN,NISSAN INTERNATIONAL SA,Nissan,e11*2007/46*0132*23,F15,A,A07,Nissan,NISSAN JUKE,M1,M1,1250,,139,,2530,1539,1537,Petrol,M,1598,86,,,,,,,12
469633,HU,,,NISSAN,NISSAN INTERNATIONAL SA,Nissan,e11*2007/46*0132*23,F15,A,A08,Nissan,NISSAN JUKE,M1,M1,1250,,142,,2530,1539,1537,Petrol,M,1598,86,,,,,,,26
469640,HU,,,NISSAN,NISSAN INTERNATIONAL SA,Nissan,e11*2007/46*0132*23,F15,A,A11,Nissan,NISSAN JUKE,M1,M1,1209,,138,,2530,1539,1537,Petrol,M,1598,69,,,,,,,70
469647,HU,,,NISSAN,NISSAN INTERNATIONAL SA,Nissan,e11*2007/46*0132*23,F15,B,B04,Nissan,NISSAN JUKE,M1,M1,1342,,139,,2530,1539,1537,Petrol,M,1618,140,,,,,,,8
469653,HU,,,NISSAN,NISSAN INTERNATIONAL SA,Nissan,e11*2007/46*0132*23,F15,C,C03,Nissan,NISSAN JUKE,M1,M1,1469,,153,,2530,1539,1519,Petrol,M,1618,140,,,,,,,13
469658,HU,,,NISSAN,NISSAN INTERNATIONAL SA,Nissan,e11*2007/46*0132*23,F15,C,C06,Nissan,NISSAN JUKE,M1,M1,1469,,172,,2530,1525,1505,Petrol,M,1618,157,,,,,,,2
469666,HU,,,NISSAN,NISSAN INTERNATIONAL SA,Nissan,e11*2007/46*0132*23,F15,D,D04,Nissan,NISSAN JUKE,M1,M1,1347,,104,,2530,1539,1537,Diesel,M,1461,81,,,,,,,3
469667,HU,,,NISSAN,NISSAN INTERNATIONAL SA,Nissan,e11*2007/46*0132*23,F15,D,D05,Nissan,NISSAN JUKE,M1,M1,1347,,107,,2530,1539,1537,Diesel,M,1461,81,,,,,,,1
469672,HU,,,NISSAN,NISSAN INTERNATIONAL SA,Nissan,e11*2007/46*0132*23,F15,E,E02,Nissan,NISSAN JUKE,M1,M1,1278,,128,,2530,1539,1537,Petrol,M,1197,85,,,,,,,27
469678,HU,,,NISSAN,NISSAN INTERNATIONAL SA,Nissan,e11*2007/46*0132*23,F15,E,E03,Nissan,NISSAN JUKE,M1,M1,1278,,130,,2530,1539,1537,Petrol,M,1197,85,,,,,,,77
